0,0,0.0625,0.053333,0
0,0.012903,0.0875,0.093333,0
0,0.032258,0.0875,0.093333,0
0,0.122581,0.0875,0.106667,0
0,0.064516,0.075,0.08,0
0,0,0.05,0.08,1
0,0,0.0375,0.04,1
0,0,0.0875,0.093333,0
0,0,0.0625,0.04,0
0,0,0.05,0.053333,0
0,0.025806,0.0875,0.106667,0
0,0.025806,0.075,0.093333,0
0,0,0.0625,0.066667,0
0,0,0.1,0.093333,0
0,0,0.075,0.093333,1
0,0,0.0625,0.066667,0
0,0,0.0625,0.066667,0
0,0,0.0875,0.093333,1
0,0,0.075,0.08,0
0,0.032258,0.0625,0.08,0
0,0,0.075,0.08,1
0,0,0.0875,0.093333,1
0,0,0.0375,0.04,0
0,0,0.05,0.053333,0
0,0.012903,0.075,0.093333,1
0,0,0.125,0.106667,0
0,0,0.0875,0.093333,0
0,0,0.05,0.053333,0
0,0,0.05,0.053333,0
0,0,0.075,0.08,0
0,0,0.075,0.093333,0
0,0,0.05,0.08,1
0,0,0.0625,0.066667,0
0,0,0,0.106667,1
0,0,0.075,0.08,0
0,0,0.0625,0.08,0
0,0,0.075,0.08,1
0,0,0.1,0,0
0,0.032258,0.0875,0.093333,0
0,0,0.0625,0.066667,0
0,0,0.0375,0.066667,0
0,0,0.075,0.08,0
0,0,0.075,0.08,0
0,0,0.0875,0.08,0
0,0,0.05,0.066667,0
0,0.025806,0.075,0.093333,0
0,0,0.0625,0.066667,0
0,0,0.075,0.08,0
0,0,0.0625,0.08,0
0,0,0.075,0.08,0
0,0,0.075,0.053333,1
0,0,0.05,0.053333,0
0,0,0.075,0.08,0
0,0.032258,0.0625,0.08,0
0,0,0.05,0.053333,0
0,0,0.0625,0.066667,0
0,0,0.0625,0.08,0
0,0,0.05,0.053333,0
0,0,0.075,0.053333,0
0,0,0.0625,0.066667,0
0,0,0.05,0.053333,0
0,0,0.0625,0.066667,0
0,0,0.0875,0.08,1
0,0,0.0625,0.08,1
0,0.129032,0.0375,0.066667,0
0,0,0.05,0.053333,0
0,0,0.0375,0.053333,1
0,0,0.0875,0.093333,0
0,0,0.0625,0.066667,0
0,0,0.05,0.053333,0
0,0,0.0625,0.08,0
0,0,0.0875,0.093333,0
0,0,0.1,0.08,0
0,0,0.0375,0.066667,0
0,0,0.0875,0.093333,0
0,0.083871,0.0875,0.08,0
0,0,0.05,0.066667,0
0,0,0.0625,0.08,0
0,0,0.075,0.08,0
0,0,0.025,0.026667,0
0,0,0.1,0.106667,0
0,0,0.075,0.053333,0
0,0,0.075,0.08,0
0,0,0.075,0.093333,1
0,0,0.0625,0.066667,0
0,0,0.075,0.053333,0
0,0,0.0625,0.053333,0
0,0,0.075,0.08,0
0,0,0.05,0.066667,0
0,0,0.05,0.04,1
0,0.012903,0,0,0
0,0,0.05,0.053333,1
0,0,0.075,0.08,1
0,0,0.0875,0.093333,0
0,0,0,0,0
0,0,0.0875,0.08,0
0,0,0.0875,0.093333,1
0,0,0.0625,0.066667,0
0,0,0.075,0.053333,0
0,0,0.15,0.133333,0
0,0,0.0625,0.066667,1
0,0,0.8,0.08,1
0,0,0.15,0,0
0,0,0.05,0.053333,1
0,0.051613,0.125,0.133333,0
0,0,0.0625,0.08,0
0,0,0.1,0.106667,0
0,0.03871,0.075,0.08,0
0,0,0.0625,0.066667,0
0,0,0.075,0.08,1
0,0,0.125,0.106667,0
0,0,0.075,0.08,1
0,0,0.05,0.053333,0
0,0,0.05,0.053333,0
0,0.045161,0.075,0.08,0
0,0,0.025,0.04,1
0,0,0.0875,0,0
0,0,0.0375,0.066667,0
0,0,0.1,0.106667,0
0,0,0.0875,0.093333,0
0,0,0.075,0.08,0
0,0,0.0875,0.08,0
0,0,0.075,0.08,0
0,0,0.075,0.08,1
0,0.025806,0.0625,0.093333,0
0,0.012903,0.0875,0.08,1
0,0,0.05,0.04,0
0,0.012903,0.1375,0.093333,0
0,0,0.05,0.053333,1
0,0,0.0625,0.053333,0
0,0,0.0375,0.066667,0
0,0,0.0875,0.08,0
0,0,0.0625,0.08,0
0,0,0,0.106667,1
0,0,0.075,0.093333,1
0,0,0.1,0.08,1
0,0,0.1,0.106667,0
0,0,0.1,0.106667,0
0,0,0.05,0.04,0
0,0.025806,0.0875,0.093333,0
0,0.025806,0.1,0.08,0
0,0,0,0.16,0
0,0.025806,0.0875,0.093333,0
0,0,0.0625,0.053333,0
0,0,0.0625,0.053333,1
0,0.070968,0.075,0.08,0
0,0,0.0625,0.08,1
0,0,0.0625,0.066667,1
0,0,0.0875,0.093333,0
0,0,0.0625,0.053333,1
0,0,0.0875,0.106667,0
0,0,0.0625,0.066667,1
0,0,0.0875,0.093333,0
0,0,0.075,0.053333,0
0,0,0.05,0.053333,1
0,0,0.0625,0.04,0
0,0,0.0875,0.066667,1
0,0,0.0625,0.066667,0
0,0,0.0375,0.04,0
0,0,0.0625,0.066667,0
0,0,0.075,0.066667,0
0,0,0.0875,0.093333,0
0,0,0.075,0.08,1
0,0,0.0875,0.093333,0
0,0,0.05,0.053333,1
0,0,0.0875,0.066667,0
0,0,0.0375,0.053333,0
0,0,0.075,0.08,0
0,0,0.05,0.08,0
0,0,0.0625,0.066667,0
0,0,0.05,0.053333,0
0,0,0.075,0.08,0
0,0,0.075,0.066667,1
0,0,0.075,0.053333,1
0,0,0.0625,0.066667,0
0,0,0.0375,0.026667,1
0,0,0.075,0.08,0
0,0,0.075,0.08,0
0,0,0.125,0.106667,1
0,0,0.075,0.066667,0
0,0,0.0625,0.08,0
0,0,0,0.093333,0
0,0,0.05,0.053333,0
0,0,0.075,0.066667,0
0,0.028387,0.0625,0.08,0
0,0,0.0875,0.093333,1
0,0,0.075,0.066667,0
0,0,0.075,0.08,0
0,0,0.0625,0.08,1
0,0,0.075,0.08,0
0,0,0,0,0
0,0,0.075,0.08,0
0,0,0.0875,0.093333,0
0,0.129032,0,0,0
0,0,0.0875,0.093333,1
0,0,0.05,0.053333,0
0,0,0.125,0.133333,1
0,0,0.075,0.08,0
0,0.025806,0.1,0,0
0,0.064516,0.075,0.08,1
0,0,0.05,0.053333,0
0,0,0.05,0.053333,1
0,0,0.0625,0.053333,0
0,0,0.0625,0.066667,0
0,0,0.0625,0.053333,0
0,0.025806,0.0875,0,0
0,0,0.075,0.08,0
0,0,0.075,0.053333,0
0,0,0.0625,0.72,1
0,0,0.0625,0.066667,0
0,0,0.075,0.08,0
0,0,0.075,0.08,0
0,0,0.0625,0.066667,0
0,0,0.05,0.053333,0
0,0,0.0625,0.066667,1
0,0,0.0625,0.066667,0
0,0,0.0875,0.08,0
0,0,0.075,0.093333,0
0,0.025806,0.0875,0.08,0
0,0,0.05,0.066667,0
0,0,0.0875,0.093333,0
0,0,0.0375,0.053333,0
0,0,0.05,0.053333,0
0,0,0.075,0.08,0
0,0,0.0625,0.066667,0
0,0.032258,0.075,0.08,0
0,0,0.0625,0.066667,0
0,0,0.0625,0.066667,0
0,0,0.05,0.053333,0
0,0,0.075,0.08,0
0,0,0.0875,0.08,1
0,0,0.05,0.08,0
0,0,0.0625,0.066667,0
0,0,0.05,0.053333,0
0,0,0.05,0.053333,0
0,0,0.075,0.08,0
0,0,0.075,0,0
0,0,0.075,0.08,1
0,0.03871,0.0625,0.066667,0
0,0,0.05,0.066667,0
0,0,0,0.106667,0
0,0,0.075,0.066667,0
0,0.025806,0.05,0.08,0
0,0.03871,0.05,0.08,1
0,0.03871,0.075,0.08,0
0,0.03871,0.05,0.08,1
0,0,0.1,0.093333,0
0,0,0.075,0.053333,0
0,0,0.0625,0.066667,1
0,0.025806,0.1,0.106667,0
0,0,0.0625,0.066667,0
0,0,0.0375,0.04,0
0,0.051613,0.05,0.066667,1
0,0,0.0625,0.053333,0
0,0,0.05,0.053333,0
0,0,0.075,0.066667,0
0,0,0.0875,0.106667,0
0,0,0.0625,0.053333,0
0,0,0.075,0.066667,0
0,0,0.075,0.066667,0
0,0.012903,0.075,0.066667,0
0,0.012903,0.0875,0.066667,0
0,0,0.0375,0.04,0
0,0,0.05,0.04,0
0,0,0.0375,0.04,0
0,0,0.0625,0.066667,0
0,0.051613,0.0625,0.066667,1
0,0,0.0625,0.066667,0
0,0,0.0625,0.08,0
0,0,0.075,0.08,0
0,0.064516,0.175,0.16,0
0,0,0.175,0.093333,0
0,0,0.0875,0.093333,0
0,0,0.0875,0.066667,1
0,0,0.075,0.066667,0
0,0,0.0625,0.066667,0
0,0.03871,0.075,0.08,0
0,0,0.075,0.08,0
0,0,0.075,0.066667,0
0,0,0.0625,0.066667,0
0,0,0.0875,0.093333,0
0,0,0.05,0.066667,0
0,0,0.0625,0.053333,0
0,0,0.0875,0.08,0
0,0,0.1,0.106667,0
0,0,0.05,0.04,0
0,0,0.025,0.026667,0
0,0,0.025,0.053333,0
0,0,0.075,0.08,0
0,0,0.075,0.053333,0
0,0,0.075,0.08,0
0,0,0.0625,0.066667,0
0,0,0.0375,0.04,0
0,0,0.0875,0.08,0
0,0,0.0875,0.08,0
0,0,0.075,0.093333,1
0,0,0.0625,0.066667,0
0,0,0.0375,0.053333,1
0,0,0.0625,0.053333,0
0,0,0.05,0.066667,0
0,0,0.05,0.053333,1
0,0,0.075,0.08,0
0,0,0,0.106667,0
0,0,0.0625,0.08,0
0,0,0.05,0.053333,0
0,0,0.05,0.066667,0
0,0,0.0875,0.066667,0
0,0,0.0875,0.093333,0
0,0,0.075,0.093333,0
0,0,0.0375,0.04,0
0,0,0.0375,0.066667,0
0,0.045161,0.1375,0,0
0,0.045161,0.0875,0.106667,0
0,0,0.075,0.08,0
0,0,0.1,0.106667,0
0,0,0.15,0,0
0,0,0.0625,0.066667,0
0,0,0.075,0.106667,0
0,0,0.075,0.093333,1
0,0,0.0625,0.066667,0
0,0.025806,0.0625,0.066667,1
0,0.064516,0.0875,0.093333,0
0,0,0.0375,0.026667,0
0,0,0.075,0.08,0
0,0,0.0875,0.093333,0
0,0,0.05,0.053333,0
0,0,0.05,0.08,1
0,0,0.05,0.08,0
0,0,0.0625,0.08,0
0,0,0.05,0.053333,0
0,0,0.075,0.08,0
0,0.051613,0.0875,0,0
0,0,0.0875,0.08,0
0,0,0.075,0.08,1
0,0,0.05,0.053333,0
0,0.042581,0.0625,0.066667,0
0,0,0.075,0.08,1
0,0,0.0625,0.08,0
0,0,0.0625,0.053333,0
0,0,0.075,0.08,0
0,0,0.075,0.093333,0
0,0,0.075,0.08,0
0,0,0,0.106667,0
0,0,0.075,0.08,0
0,0,0.075,0.08,1
0,0.012903,0.075,0.106667,0
0,0,0.0625,0.066667,0
0,0,0.025,0.013333,0
0,0,0.075,0.08,0
0,0.025806,0.0375,0.053333,0
0,0,0.075,0.053333,0
0,0,0.075,0.08,0
0,0,0.075,0.066667,0
0,0,0.0875,0.093333,0
0,0,0.0875,0.08,1
0,0,0.075,0.08,0
0,0,0.0625,0.066667,0
0,0,0.0625,0.066667,0
0,0,0.0375,0.066667,0
0,0,0.075,0.093333,0
0,0.012903,0.075,0.08,0
0,0,0.05,0.066667,0
0,0,0.0625,0.053333,0
0,0,0.05,0.053333,0
0,0,0.0875,0.133333,0
0,0,0.0625,0.093333,0
0,0,0.075,0.093333,0
0,0,0.075,0.08,0
0,0,0.075,0.066667,0
0,0,0.0875,0.093333,0
0,0,0.075,0.093333,0
0,0,0.05,0.066667,0
0,0,0.075,0.066667,0
0,0,0.0375,0.093333,0
0,0,0.075,0.066667,0
0,0.012903,0.05,0.066667,1
0,0,0.0625,0.066667,0
0,0,0.0625,0.08,0
0,0,0.0625,0.093333,1
0,0,0.075,0.093333,0
0,0,0.05,0.093333,0
0,0,0.0625,0.08,0
0,0,0.075,0.066667,0
0,0.012903,0.075,0.093333,0
0,0,0.0375,0.053333,0
0,0,0.0625,0.053333,0
0,0,0.125,0.066667,0
0,0,0.0625,0.066667,1
0,0,0.0375,0.04,0
0,0,0.0625,0.08,0
0,0,0.05,0.053333,0
0,0,0.1,0.106667,0
0,0,0.0625,0.053333,1
0,0,0.0625,0.053333,0
0,0,0.075,0.093333,0
0,0,0.075,0.08,0
0,0,0.05,0.053333,0
0,0,0.05,0.053333,0
0,0,0.0625,0.066667,0
0,0,0.0625,0.066667,1
0,0,0.1,0.106667,0
0,0,0.0625,0.093333,0
0,0.025806,0.0625,0.066667,0
0,0,0.075,0.08,0
0,0,0.075,0.08,0
0,0,0,0.08,1
0,0,0.0625,0.066667,1
0,0,0,0,1
0,0,0.05,0.066667,0
0,0,0,0.093333,1
0,0,0.0625,0.08,0
0,0,0.05,0.066667,1
0,0.025806,0.0625,0.08,0
0,0.051613,0.075,0.08,0
0,0,0.0625,0.08,0
0,0,0.075,0.08,0
0,0,0.075,0.08,1
0,0,0.075,0.053333,1
0,0,0.075,0.08,1
0,0,0.05,0.053333,0
0,0,0.0625,0.066667,0
0,0,0.0375,0.053333,0
0,0,0.0875,0,0
0,0,0.05,0.066667,0
0,0,0.075,0.066667,0
0,0,0.075,0.08,1
0,0,0.1,0.08,0
0,0,0.0375,0.053333,0
0,0,0.05,0.04,0
0,0,0.075,0.08,0
0,0,0.05,0.053333,0
0,0,0.0625,0.053333,0
0,0,0.0625,0.066667,0
0,0,0.0625,0.066667,1
0,0.064516,0.0625,0.08,0
0,0,0.1,0.093333,0
0,0,0.05,0.053333,0
0,0,0.05,0.053333,0
0,0,0.0625,0.08,0
0,0,0.1,0.093333,1
0,0.03871,0.075,0.08,0
0,0,0.05,0.04,0
0,0,0.0625,0.066667,0
0,0,0.05,0.053333,0
0,0,0.075,0.08,1
0,0.03871,0.0625,0.066667,0
0,0,0.075,0.066667,1
0,0,0.075,0.066667,0
0,0,0.0625,0.066667,0
0,0,0.0625,0.08,0
0,0,0.075,0.08,0
0,0,0.0875,0.08,0
0,0,0.05,0.066667,0
0,0,0,0.093333,1
0,0,0.075,0.08,0
0,0,0.0625,0.053333,0
0,0,0.075,0.053333,0
0,0,0.05,0.053333,0
0,0,0.125,0.106667,0
0,0,0.0625,0.066667,0
0,0,0.075,0.066667,0
0,0,0.0875,0.093333,0
0,0,0.075,0.053333,0
0,0,0.05,0.066667,0
0,0,0.075,0.066667,0
0,0.025806,0.0875,0.093333,0
0,0.025806,0.0875,0.08,0
0,0,0,0.08,0
0,0,0.075,0.08,0
0,0,0.075,0.08,0
0,0,0.0625,0.066667,0
0,0,0.0625,0.053333,0
0,0.032258,0.075,0.08,0
0,0,0.0625,0.066667,0
0,0,0.0375,0.026667,0
0,0,0.075,0.093333,0
0,0,0.05,0.053333,0
0,0.032258,0.1,0.093333,0
0,0,0.0875,0.08,0
0,0,0.075,0.08,0
0,0,0.05,0.053333,0
0,0,0.1375,0.106667,0
0,0,0.0625,0.053333,0
0,0,0.0375,0.04,0
